-2.595273256301879883e+00,-3.493175268173217773e+00,-2.550976991653442383e+00
-2.719139575958251953e+00,-2.513138771057128906e+00,-2.493527412414550781e+00
1.893851637840270996e+00,-2.474036455154418945e+00,-2.484874248504638672e+00
-2.717816829681396484e+00,-1.874890565872192383e+00,-2.530335664749145508e+00
-2.704745769500732422e+00,-1.653548717498779297e+00,-2.508342981338500977e+00
-2.693215370178222656e+00,-1.245304584503173828e+00,-2.475356340408325195e+00
-2.606814146041870117e+00,-7.413276433944702148e-01,-2.455899715423583984e+00
-2.604014158248901367e+00,2.234205305576324463e-01,-2.471941709518432617e+00
2.278070926666259766e+00,1.090103164315223694e-01,-2.490327835083007812e+00
-2.614251375198364258e+00,3.562251925468444824e-01,-2.498177289962768555e+00
2.120736837387084961e+00,5.472694039344787598e-01,-2.515323162078857422e+00
-2.355473279953002930e+00,9.822268486022949219e-01,-2.499539613723754883e+00
2.351404666900634766e+00,1.215080022811889648e+00,-2.497394800186157227e+00
-2.377533197402954102e+00,1.488108634948730469e+00,-2.454095602035522461e+00
2.450242042541503906e+00,1.541225433349609375e+00,-2.511734962463378906e+00
2.483487606048583984e+00,1.802815318107604980e+00,-2.507287740707397461e+00
2.537311077117919922e+00,2.249735116958618164e+00,-2.499140262603759766e+00
2.568236589431762695e+00,2.463575124740600586e+00,-2.482484817504882812e+00
2.504979372024536133e+00,3.631654262542724609e+00,-2.533472061157226562e+00
-1.918806791305541992e+00,4.072603702545166016e+00,-2.552451372146606445e+00
2.272160530090332031e+00,4.048351764678955078e+00,-2.542625427246093750e+00
2.207689762115478516e+00,4.748485565185546875e+00,-2.455609560012817383e+00
-5.127824544906616211e-01,-4.602371215820312500e+00,-2.234612464904785156e+00
-2.820226848125457764e-01,-4.593848705291748047e+00,-2.201385974884033203e+00
1.868648976087570190e-01,-4.679010391235351562e+00,-2.221022129058837891e+00
5.112019181251525879e-01,-4.705608844757080078e+00,-2.161553382873535156e+00
7.986586093902587891e-01,-4.666210651397705078e+00,-2.213381528854370117e+00
-2.241155624389648438e+00,-4.343982696533203125e+00,-2.152606487274169922e+00
-1.899380803108215332e+00,-4.515984535217285156e+00,-2.229620933532714844e+00
-1.603772997856140137e+00,-4.385125637054443359e+00,-2.207774639129638672e+00
-1.065155506134033203e+00,-4.446494579315185547e+00,-2.209583759307861328e+00
-9.150457382202148438e-01,-4.499042034149169922e+00,-2.269058465957641602e+00
-6.670826077461242676e-01,-4.510845184326171875e+00,-2.145761728286743164e+00
1.010112285614013672e+00,-4.548401832580566406e+00,-2.313447952270507812e+00
1.187661886215209961e+00,-4.465889930725097656e+00,-2.250926733016967773e+00
-2.263792037963867188e+00,-3.983111381530761719e+00,-2.254819631576538086e+00
1.595191240310668945e+00,-4.156168937683105469e+00,-2.254808902740478516e+00
-2.522763729095458984e+00,-3.609433889389038086e+00,-2.299858093261718750e+00
1.836900115013122559e+00,-3.659838438034057617e+00,-2.248987913131713867e+00
-2.612707138061523438e+00,-3.395889043807983398e+00,-2.314117431640625000e+00
1.927992224693298340e+00,-3.411677598953247070e+00,-2.257436990737915039e+00
2.160374402999877930e+00,-3.191381931304931641e+00,-2.372787714004516602e+00
2.099743843078613281e+00,-3.130058050155639648e+00,-2.250476121902465820e+00
2.120772123336791992e+00,-2.988344192504882812e+00,-2.220622301101684570e+00
-2.859142541885375977e+00,-2.479576110839843750e+00,-2.323261022567749023e+00
-2.719247817993164062e+00,-2.703606843948364258e+00,-2.445869445800781250e+00
1.962284207344055176e+00,-2.719434022903442383e+00,-2.347283601760864258e+00
2.148520231246948242e+00,-2.625587940216064453e+00,-2.159607410430908203e+00
-2.760124921798706055e+00,-2.275890588760375977e+00,-2.445043802261352539e+00
2.022060394287109375e+00,-2.269234180450439453e+00,-2.413792848587036133e+00
2.207017898559570312e+00,-2.123525142669677734e+00,-2.203510999679565430e+00
-2.729249238967895508e+00,-1.976777434349060059e+00,-2.346175909042358398e+00
2.138476848602294922e+00,-1.919214248657226562e+00,-2.392441987991333008e+00
-2.725914001464843750e+00,-1.541480660438537598e+00,-2.233567714691162109e+00
2.174830436706542969e+00,-1.560072660446166992e+00,-2.260275363922119141e+00
2.105445384979248047e+00,-1.186483025550842285e+00,-2.388390779495239258e+00
-2.698777675628662109e+00,-8.938018083572387695e-01,-2.297475337982177734e+00
-2.680739879608154297e+00,-5.216842889785766602e-01,-2.196712017059326172e+00
-2.637736797332763672e+00,-2.772828042507171631e-01,-2.211250782012939453e+00
2.253790378570556641e+00,-2.675800621509552002e-01,-2.272036075592041016e+00
-2.593828678131103516e+00,2.365154922008514404e-01,-2.334383964538574219e+00
2.343387842178344727e+00,1.557949930429458618e-01,-2.207826375961303711e+00
-2.522891759872436523e+00,6.991288661956787109e-01,-2.340652942657470703e+00
-2.527878999710083008e+00,9.067363739013671875e-01,-2.190978288650512695e+00
2.435164928436279297e+00,7.396751046180725098e-01,-2.221576929092407227e+00
2.477713823318481445e+00,9.573293328285217285e-01,-2.181627988815307617e+00
-2.483860254287719727e+00,1.163024663925170898e+00,-2.325704336166381836e+00
2.480786800384521484e+00,1.205119848251342773e+00,-2.175306320190429688e+00
-2.426799535751342773e+00,1.601548790931701660e+00,-2.252562046051025391e+00
2.501281499862670898e+00,1.582653403282165527e+00,-2.339486837387084961e+00
-2.265554189682006836e+00,1.879702568054199219e+00,-2.341567039489746094e+00
2.595176219940185547e+00,1.906184673309326172e+00,-2.188780784606933594e+00
-2.244678974151611328e+00,2.663866281509399414e+00,-2.335869789123535156e+00
2.545197486877441406e+00,2.646644353866577148e+00,-2.418536663055419922e+00
-2.182200193405151367e+00,2.958006143569946289e+00,-2.360646724700927734e+00
