4.644159317016601562e+00,-2.846923589706420898e+00,-4.916055679321289062e+00
-4.682232856750488281e+00,-2.737618684768676758e+00,-5.012130737304687500e+00
-4.212385654449462891e+00,-2.763181209564208984e+00,-4.991780281066894531e+00
-3.954966545104980469e+00,-2.723843097686767578e+00,-5.086269378662109375e+00
-3.821396827697753906e+00,-2.699531555175781250e+00,-5.009611129760742188e+00
-3.207888603210449219e+00,-2.717984437942504883e+00,-4.962782859802246094e+00
-2.930324554443359375e+00,-2.722227811813354492e+00,-5.087684154510498047e+00
-2.643897771835327148e+00,-2.716466665267944336e+00,-5.047780990600585938e+00
-2.250769853591918945e+00,-2.730246543884277344e+00,-5.121388912200927734e+00
-1.958197951316833496e+00,-2.688947677612304688e+00,-5.066718578338623047e+00
-1.419773697853088379e+00,-2.661982774734497070e+00,-5.032608509063720703e+00
-1.237379074096679688e+00,-2.677199840545654297e+00,-5.049926280975341797e+00
-8.198844790458679199e-01,-2.693812131881713867e+00,-5.006001472473144531e+00
-5.384516119956970215e-01,-2.684453010559082031e+00,-5.004721164703369141e+00
-1.901585161685943604e-01,-2.700757265090942383e+00,-5.020109653472900391e+00
1.571266502141952515e-01,-2.670234680175781250e+00,-4.994512557983398438e+00
5.106860995292663574e-01,-2.659612417221069336e+00,-5.036435604095458984e+00
1.131749987602233887e+00,-2.630169153213500977e+00,-4.997822761535644531e+00
1.536485314369201660e+00,-2.622344017028808594e+00,-4.973542213439941406e+00
2.343483448028564453e+00,-2.595187187194824219e+00,-5.022713661193847656e+00
2.779593944549560547e+00,-2.592295408248901367e+00,-5.108091831207275391e+00
3.351260185241699219e+00,-2.590647935867309570e+00,-4.973373413085937500e+00
3.829693794250488281e+00,-2.548501014709472656e+00,-4.998635292053222656e+00
4.614354610443115234e+00,-2.518076658248901367e+00,-4.921345710754394531e+00
4.619911193847656250e+00,-2.137592554092407227e+00,-4.918395519256591797e+00
4.671239852905273438e+00,-1.827649831771850586e+00,-4.940925598144531250e+00
4.633748531341552734e+00,-1.309116244316101074e+00,-4.914864063262939453e+00
4.674010276794433594e+00,-5.017764493823051453e-02,-4.915548801422119141e+00
4.685065269470214844e+00,3.400945067405700684e-01,-4.922888755798339844e+00
4.663605213165283203e+00,4.215057790279388428e-01,-4.942794322967529297e+00
3.418817996978759766e+00,2.620005607604980469e+00,-4.923223495483398438e+00
4.007929801940917969e+00,2.642148733139038086e+00,-4.912965774536132812e+00
4.660981178283691406e+00,-2.808095932006835938e+00,-4.626194953918457031e+00
-3.852667093276977539e+00,-2.711467742919921875e+00,-4.577815055847167969e+00
-3.351564407348632812e+00,-2.686159849166870117e+00,-4.741515636444091797e+00
-2.634481906890869141e+00,-2.681564807891845703e+00,-4.839724540710449219e+00
-2.386054754257202148e+00,-2.719461202621459961e+00,-4.741262912750244141e+00
-1.202297568321228027e+00,-2.651776075363159180e+00,-4.644433975219726562e+00
-8.996292352676391602e-01,-2.656611919403076172e+00,-4.633657455444335938e+00
-6.837650537490844727e-01,-2.660847902297973633e+00,-4.614193439483642578e+00
-1.594363451004028320e-01,-2.630699157714843750e+00,-4.606668949127197266e+00
2.618625164031982422e-01,-2.629612922668457031e+00,-4.891632556915283203e+00
7.502980232238769531e-01,-2.603063821792602539e+00,-4.611017704010009766e+00
1.447719216346740723e+00,-2.669975757598876953e+00,-4.744396209716796875e+00
1.909233808517456055e+00,-2.597669124603271484e+00,-4.722035408020019531e+00
2.197434425354003906e+00,-2.563335895538330078e+00,-4.667070388793945312e+00
2.644488573074340820e+00,-2.571055173873901367e+00,-4.610707283020019531e+00
2.826225042343139648e+00,-2.577394485473632812e+00,-4.553269386291503906e+00
3.290573596954345703e+00,-2.593029737472534180e+00,-4.576093196868896484e+00
3.685341596603393555e+00,-2.554583072662353516e+00,-4.579407215118408203e+00
4.637107849121093750e+00,-2.652988910675048828e+00,-4.722841262817382812e+00
4.631707191467285156e+00,-2.321949005126953125e+00,-4.646583557128906250e+00
-4.467091083526611328e+00,-1.074588894844055176e+00,-4.558192729949951172e+00
4.608970642089843750e+00,-1.162718415260314941e+00,-4.681905269622802734e+00
4.644718170166015625e+00,-9.508573412895202637e-01,-4.786988735198974609e+00
4.645648002624511719e+00,-5.064330101013183594e-01,-4.717564105987548828e+00
4.830259323120117188e+00,-2.732560038566589355e-01,-4.862862110137939453e+00
-4.647201538085937500e+00,1.094768047332763672e-01,-4.576734542846679688e+00
4.627740383148193359e+00,1.775856018066406250e-01,-4.666446208953857422e+00
-4.565807342529296875e+00,4.621628522872924805e-01,-4.610832691192626953e+00
-4.430447101593017578e+00,5.131894350051879883e-01,-4.651877880096435547e+00
4.589054107666015625e+00,8.226633071899414062e-01,-4.635838508605957031e+00
4.624930381774902344e+00,1.353133678436279297e+00,-4.560925960540771484e+00
