-2.458980798721313477e+00,-2.846452474594116211e+00,-1.841393947601318359e+00
-2.397907257080078125e+00,-2.956645488739013672e+00,-1.909518361091613770e+00
-1.661453604698181152e+00,-3.031878709793090820e+00,-1.808039069175720215e+00
-1.358999967575073242e+00,-3.031899929046630859e+00,-1.961500048637390137e+00
1.457938253879547119e-01,-3.005307435989379883e+00,-1.927002668380737305e+00
5.627146959304809570e-01,-3.050601005554199219e+00,-1.781908273696899414e+00
9.326975345611572266e-01,-2.933936119079589844e+00,-1.860587835311889648e+00
1.997826933860778809e+00,-2.872460365295410156e+00,-1.800585389137268066e+00
2.167000055313110352e+00,-2.762700080871582031e+00,-1.851500034332275391e+00
-2.993401050567626953e+00,-2.194033145904541016e+00,-1.835728883743286133e+00
-3.013473033905029297e+00,-2.019203901290893555e+00,-1.829170942306518555e+00
3.009359121322631836e+00,-1.126031756401062012e+00,-1.833100914955139160e+00
3.025943517684936523e+00,-7.559797167778015137e-01,-1.806838631629943848e+00
3.055210351943969727e+00,-5.285829901695251465e-01,-1.803210735321044922e+00
3.051480054855346680e+00,-1.436332762241363525e-01,-1.824248194694519043e+00
-2.962711095809936523e+00,8.156375885009765625e-01,-1.755199432373046875e+00
3.057563781738281250e+00,1.872459530830383301e+00,-1.816051602363586426e+00
9.460768699645996094e-01,3.168787002563476562e+00,-1.788990020751953125e+00
-2.270899295806884766e+00,-2.871616363525390625e+00,-1.548036456108093262e+00
-2.054136753082275391e+00,-2.896438598632812500e+00,-1.524976253509521484e+00
-1.582451820373535156e+00,-2.869177579879760742e+00,-1.659646034240722656e+00
-1.144453287124633789e+00,-2.896852493286132812e+00,-1.449054241180419922e+00
-9.298565983772277832e-01,-2.971072196960449219e+00,-1.617981553077697754e+00
-4.611368179321289062e-01,-2.884552001953125000e+00,-1.673132061958312988e+00
-3.900000080466270447e-02,-2.825500011444091797e+00,-1.565299987792968750e+00
3.750000149011611938e-02,-2.918749809265136719e+00,-1.518550038337707520e+00
6.321079730987548828e-01,-3.010707855224609375e+00,-1.700262665748596191e+00
8.379365801811218262e-01,-2.934915781021118164e+00,-1.588587760925292969e+00
1.213810801506042480e+00,-2.914424896240234375e+00,-1.624831676483154297e+00
1.597082138061523438e+00,-2.908562898635864258e+00,-1.588417291641235352e+00
2.011728048324584961e+00,-2.813685417175292969e+00,-1.613216042518615723e+00
2.285194873809814453e+00,-2.797666072845458984e+00,-1.664109945297241211e+00
-2.882408618927001953e+00,-2.118865013122558594e+00,-1.493658065795898438e+00
3.026888847351074219e+00,-2.119123697280883789e+00,-1.611428022384643555e+00
