-1.878724932670593262e+00,-2.853996276855468750e+00,-2.943982839584350586e+00
-9.479619860649108887e-01,-2.858112573623657227e+00,-2.846390724182128906e+00
-2.976375818252563477e+00,-2.694772005081176758e+00,-2.821543216705322266e+00
-2.578699588775634766e+00,-2.768604278564453125e+00,-2.908976078033447266e+00
-1.597749710083007812e+00,-2.724119901657104492e+00,-2.810169696807861328e+00
-6.249608993530273438e-01,-2.760901212692260742e+00,-2.840840101242065430e+00
-3.583623096346855164e-02,-2.780762195587158203e+00,-2.929754495620727539e+00
6.145365908741950989e-02,-2.752663850784301758e+00,-2.964707136154174805e+00
1.146434545516967773e+00,-2.756721258163452148e+00,-2.921333789825439453e+00
1.671402096748352051e+00,-2.700423955917358398e+00,-3.022053003311157227e+00
1.912378311157226562e+00,-2.698786973953247070e+00,-2.940645694732666016e+00
2.216764450073242188e+00,-2.695409059524536133e+00,-2.900629997253417969e+00
2.548704862594604492e+00,-2.694639205932617188e+00,-2.864412069320678711e+00
3.174312591552734375e+00,-2.668843269348144531e+00,-2.836984634399414062e+00
4.788663864135742188e+00,-7.290813326835632324e-01,-2.861471414566040039e+00
4.909296035766601562e+00,-3.320719599723815918e-01,-2.866420745849609375e+00
4.793724060058593750e+00,6.138779222965240479e-02,-2.898916482925415039e+00
4.721858978271484375e+00,1.165364503860473633e+00,-2.861211538314819336e+00
4.915267944335937500e+00,1.059221744537353516e+00,-2.879660367965698242e+00
4.722969055175781250e+00,1.665818691253662109e+00,-2.893167495727539062e+00
9.637857675552368164e-01,2.705863952636718750e+00,-2.801282644271850586e+00
1.495724201202392578e+00,2.731861114501953125e+00,-2.818955659866333008e+00
-3.917461633682250977e+00,-2.576905965805053711e+00,-2.700851202011108398e+00
-3.615672111511230469e+00,-2.599069833755493164e+00,-2.498085498809814453e+00
-3.223149538040161133e+00,-2.583584070205688477e+00,-2.452337265014648438e+00
-2.508012533187866211e+00,-2.713830947875976562e+00,-2.662502765655517578e+00
-2.182942867279052734e+00,-2.627238988876342773e+00,-2.641381025314331055e+00
-1.960838556289672852e+00,-2.668871641159057617e+00,-2.582746982574462891e+00
-1.546722531318664551e+00,-2.691858291625976562e+00,-2.776869773864746094e+00
-1.239886403083801270e+00,-2.695943355560302734e+00,-2.626880645751953125e+00
-8.571424484252929688e-01,-2.663130760192871094e+00,-2.625507593154907227e+00
-5.524111986160278320e-01,-2.696716308593750000e+00,-2.745368003845214844e+00
-1.215835660696029663e-01,-2.695471048355102539e+00,-2.564871549606323242e+00
1.180761754512786865e-01,-2.631501436233520508e+00,-2.619856119155883789e+00
5.642490983009338379e-01,-2.717851638793945312e+00,-2.627656221389770508e+00
