0,0,0,0,0,0,0.0017656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116206,0,0,0,0,0,0,0,0,0,0,0.124969,0.018583,0,0,0,0,0,0,0,0,0,0.0274527,0,0,0,0,0,0,0,0,0.000632429,0,0.0362105,0,0,0,0,0,0,0,0,0.00562654,0,0.38346,0.0540715,0,0,0,0,0,0,0,0.00392471,0,0.209092,0.0287192,0,0,0,0,0,0,0,0,0,0.0502315,0.00337872,0,0,0,0,0,0,0.0375769,0.275677,0,0.0841433,0.00844682,0,0,0,0,0,0,0.0159416,0.131323,0,0.199306,0.0260966,0,0,0,0,0,0,0,0.0156232,0,0.145612,0.0185381,0,0,0,0,0,0,0,0.000165513,0,0.095747,0.0100988,0,0,0,0,0,0,0.0788046,0.479117,0,0.0668635,0.00840942,0,0,0,0,0,0,0.0018129,0.0984381,0,0.0448852,0.00346576,0,0,0,0,0,0,0,0,0,0.0507796,0.00168188,0,0,0,0,0,0,0,0,0,0.298081,0.0403992,0,0,0,0,0,0,0.00182927,0.0471495,0,0.0704312,0,0,0,0,0,0,0,0.0160045,0.0964372,0,0.442984,0.0628416,0,0,0,0,0,0,0,0,0,0.00773923,0,0,0,0,0,0,0,0,0,0,0.0663821,0.00842641,0,0,0,0,0,0,0,0,0,0.0262514,0,0,0,0,0,0,0,0,0,0,0.208025,0.028881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0178812,0.000361865,0,0,0,0,0,0,0,0,0,0.0445527,0.00109984,0,0,0,0,0,0,0,0,0,0.00513502,0,0,0,0,0,0,0,0,0,0,0.0455146,0.000737982,0,0,0,0,0,0,0,0,0,0.167402,0.00478974,0,0,0,0,0,0,0,0,0,0.138944,0.00367563,0,0,0,0,0,0,0.00254262,0.0883788,0,0.110274,0.00184495,0,0,0,0,0,0,0.00217363,0.0614632,0,0.424702,0.014352,0,0,0,0,0,0,0,0.0154853,0,0.133359,0.00364715,0,0,0,0,0,0,0,0,0,0.117901,0.00290204,0,0,0,0,0,0,0.0189893,0.476349,0,0.0461927,0.00110697,0,0,0,0,0,0,0,0.07641,0,0.0137864,0,0,0,0,0,0,0,0,0.00265317,0,0.0609458,0.000723739,0,0,0,0,0,0,0,0.00276805,0,0.225566,0.00655559,0,0,0,0,0,0,0.0111597,0.292316,0,0.0664161,0.00181984,0,0,0,0,0,0,0.00496759,0.161328,0,0.117376,0.00306456,0,0,0,0,0,0,0,0,0,0.0354098,0,0,0,0,0,0,0,0,0,0,0.276168,0.00849089,0,0,0,0,0,0,0,0.00882424,0,0.0646152,0,0,0,0,0,0,0,0.000808092,0.027478,0,0.457028,0.0145223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00866318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0.000570606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000377073,0.0325237,0,0,0,0,0,0,0,0,0,0.000565614,0.0495393,0,0,0,0,0,0,0.000210418,0,0,0,0.0200217,0,0,0,0,0,0,0.000555605,0,0,0.00380847,0.332666,0,0,0,0,0,0,0.00711565,0,0,0.00188537,0.1204,0,0,0,0,0,0,0,0,0,0,0.0202031,0,0,0,0,0,0,0.247911,0.00222784,0,0.000754146,0.072642,0,0,0,0,0,0,0.156191,0.00128296,0,0.0038179,0.365734,0,0,0,0,0,0,0.0144791,0,0,0.00339366,0.203572,0,0,0,0,0,0,0,0,0,0,0.0281989,0,0,0,0,0,0,0.442759,0.00414019,0,0.000388464,0.033678,0,0,0,0,0,0,0.0592403,0,0,0.000309245,0.0329874,0,0,0,0,0,0,0.000600361,0,0,0.000759844,0.0705368,0,0,0,0,0,0,0,0,0,0.00346203,0.221542,0,0,0,0,0,0,0.0811746,0.00051369,0,0,0.0677462,0,0,0,0,0,0,0.0884573,0.000724069,0,0.00852758,0.538841,0,0,0,0,0,0,0,0,0,0,0.00778973,0,0,0,0,0,0,0,0,0,0.00135392,0.0905691,0,0,0,0,0,0,0,0,0,0,0.0143464,0,0,0,0,0,0,0,0,0,0.00249655,0.171217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0.000239551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549128,0.0653941,0,0,0,0,0,0,0,0,0,0.00219651,0.040077,0,0,0,0,0,0,7.04088e-05,0,0,0,0.0219634,0,0,0,0,0,0,0.00113677,0,0,0.027099,0.326656,0,0,0,0,0,0,0.00621465,0,0,0.0131791,0.144828,0,0,0,0,0,0,0,0,0,0,0.0249084,0,0,0,0,0,0,0.261993,0.0210905,0,0.00329476,0.0716328,0,0,0,0,0,0,0.133315,0.00909747,0,0.028026,0.336431,0,0,0,0,0,0,0.0149688,0,0,0.0153756,0.173859,0,0,0,0,0,0,0,0,0,0.00109826,0.0436403,0,0,0,0,0,0,0.449321,0.0393568,0,0.00440641,0.0519421,0,0,0,0,0,0,0.0705302,0,0,0.00211758,0.0394436,0,0,0,0,0,0,0,0,0,0.00110495,0.0475282,0,0,0,0,0,0,0,0,0,0.0220722,0.252336,0,0,0,0,0,0,0.0710843,0.00292016,0,0.00110495,0.0816965,0,0,0,0,0,0,0.109464,0.00997156,0,0.0479943,0.519322,0,0,0,0,0,0,0,0,0,0,0.0105763,0,0,0,0,0,0,0,0,0,0.00883959,0.0968515,0,0,0,0,0,0,0,0,0,0,0.0203058,0,0,0,0,0,0,0,0,0,0.0173782,0.201225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.130812,0.00238283,0,0,0,0,0,0,0,0,0,0.0198134,0,0,0,0,0,0,0,0,0,0,0.03831,0.000216622,0,0,0,0,0,0,0,0.00122621,0,0.331734,0.00722916,0,0,0,0,0,0,0,0.00346874,0,0.216113,0.00389917,0,0,0,0,0,0,0,0,0,0.0268438,0,0,0,0,0,0,0,0.00546234,0.229121,0,0.0793906,0.000866486,0,0,0,0,0,0,0.00327141,0.150672,0,0.246954,0.00497854,0,0,0,0,0,0,0,0.0184862,0,0.177592,0.00318773,0,0,0,0,0,0,0,0,0,0.0527861,0.000419559,0,0,0,0,0,0,0.0134892,0.492349,0,0.0315074,0.000426405,0,0,0,0,0,0,0,0.0830822,0,0.022241,0.000302892,0,0,0,0,0,0,0,0.000106363,0,0.0533735,0.000209782,0,0,0,0,0,0,0,0.00128022,0,0.267692,0.0046736,0,0,0,0,0,0,0.00137685,0.0943052,0,0.0502288,0.000209784,0,0,0,0,0,0,0.00625897,0.222733,0,0.288818,0.00511711,0,0,0,0,0,0,0,0,0,0.0294313,0.000209781,0,0,0,0,0,0,0,0,0,0.155855,0.0025758,0,0,0,0,0,0,0,0,0,0.0491577,0,0,0,0,0,0,0,0,0.00136831,0,0.385271,0.00740485,0,0,0,0,0,0,0,0,0,0.000143561,0,0,0,0,0,0,0,0,0,0,0.000339334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84999e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120278,0.000209779,0,0,0,0,0,0,0,0,0,0.000764041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0.00323598,0.0807755,0,0,0,0,0,0,0,0,0,0.00323599,0.071012,0,0,0,0,0,0,0,0,0,0.00193207,0.0521326,0,0,0,0,0,0,0,0,0,0.00678744,0.155127,0,0,0,0,0,0,0,0,0.000110575,0.00968416,0.199639,0,0,0,0,0,0,0,0,0,0.00130391,0.0674682,0,0,0,0,0,0,0,0,0.164404,0.0130866,0.16385,0,0,0,0,0,0,0,0,0.0611141,0.0144944,0.270733,0,0,0,0,0,0,0,0,0.013094,0.00845954,0.178329,0,0,0,0,0,0,0,0,0.00564168,0.00781553,0.172052,0,0,0,0,0,0,0,0,0.496278,0.0223435,0.044527,0,0,0,0,0,0,0,0,0.136234,0.00349955,0.0233933,0,0,0,0,0,0,0,0,0.002061,0.000651955,0.055327,0,0,0,0,0,0,0,0,0.00293798,0.0109686,0.228309,0,0,0,0,0,0,0,0,0.235456,0.0122987,0.0796504,0,0,0,0,0,0,0,0,0.174396,0.00986742,0.10917,0,0,0,0,0,0,0,0,0,0,0.0360534,0,0,0,0,0,0,0,0,0,0.0122309,0.248995,0,0,0,0,0,0,0,0,0.00249837,0,0.0782739,0,0,0,0,0,0,0,0,0.00695902,0.0249244,0.475538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00720461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00575354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101713,0,0,0,0,0,0,0,0,0,0,0.00113444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000853853,0,0,0,0,0,0,0,0,0,0.00285342,0.0822823,0,0,0,0,0,0,0,0,0,0.00995669,0.205336,0,0,0,0,0,0,0,0,0.00303497,0.000706864,0.059189,0,0,0,0,0,0,0,0,0.00480958,0.0134304,0.273247,0,0,0,0,0,0,0,0,0.00317606,0.00356029,0.100259,0,0,0,0,0,0,0,0,0.00512256,0.00999995,0.220459,0,0,0,0,0,0,0,0,0.31203,0.0162415,0.0961905,0,0,0,0,0,0,0,0,0.183898,0.0153138,0.171606,0,0,0,0,0,0,0,0,0.00831426,0.00427589,0.121502,0,0,0,0,0,0,0,0,0.00249103,0.011388,0.224053,0,0,0,0,0,0,0,0,0.466594,0.0213884,0.0627664,0,0,0,0,0,0,0,0,0.112584,0.0024352,0.0366303,0,0,0,0,0,0,0,0,0.00183405,0.00918983,0.190945,0,0,0,0,0,0,0,0,0,0.00565529,0.153804,0,0,0,0,0,0,0,0,0.196062,0.0167048,0.205924,0,0,0,0,0,0,0,0,0.057433,0.0178349,0.349339,0,0,0,0,0,0,0,0,0,0,0.0241201,0,0,0,0,0,0,0,0,0,0.0063708,0.131754,0,0,0,0,0,0,0,0,0,0,0.0382177,0,0,0,0,0,0,0,0,0,0.011929,0.235536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00105907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242772,0,0,0,0,0,0,0,0,0,0.00498498,0.0898245,0,0,0,0,0,0,0,0,0,0.00992535,0.154746,0,0,0,0,0,0,0,0,0.00111178,0.000988066,0.0611861,0,0,0,0,0,0,0,0,0.00340732,0.0197614,0.280142,0,0,0,0,0,0,0,0,0.00277987,0.00298207,0.0854835,0,0,0,0,0,0,0,0,0.00292088,0.013949,0.219995,0,0,0,0,0,0,0,0,0.267542,0.0228959,0.124477,0,0,0,0,0,0,0,0,0.184975,0.0233299,0.208061,0,0,0,0,0,0,0,0,0.00660602,0.010941,0.17756,0,0,0,0,0,0,0,0,0.00467538,0.0119121,0.185677,0,0,0,0,0,0,0,0,0.451293,0.0299586,0.0664623,0,0,0,0,0,0,0,0,0.136183,0.00537094,0.0378317,0,0,0,0,0,0,0,0,0.00287151,0.0177904,0.255387,0,0,0,0,0,0,0,0,0,0.000988357,0.0698688,0,0,0,0,0,0,0,0,0.227101,0.0294154,0.243801,0,0,0,0,0,0,0,0,0.0504533,0.017357,0.271345,0,0,0,0,0,0,0,0,0,0.00296507,0.0674383,0,0,0,0,0,0,0,0,0,0.00889519,0.130267,0,0,0,0,0,0,0,0,0.000125867,0,0.052747,0,0,0,0,0,0,0,0,0.000283381,0.0205233,0.291122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0.0265858,0,0,0,0,0,0,0,0,0,0.000418655,0.216861,0,0,0,0,0,0,0,0,0.0128205,0,0.0653022,0,0,0,0,0,0,0,6.74764e-05,0.0531015,0.000839735,0.46854,0,0,0,0,0,0,0,0,0.00444913,0.000135372,0.0982385,0,0,0,0,0,0,0,0,0.00140644,0.000259797,0.14079,0,0,0,0,0,0,0,0.00252737,0.327088,0.000122734,0.0597415,0,0,0,0,0,0,0,0.000269894,0.142911,0.000249103,0.100839,5.91073e-05,0,0,0,0,0,0,0,0.00795892,0.000309403,0.164809,0,0,0,0,0,0,0,0,0,1.93398e-05,0.0340786,0,0,0,0,0,0,0,0.00210428,0.379158,0.000173248,0.0828225,0,0,0,0,0,0,0,8.21539e-05,0.0750703,0,0.0260213,0,0,0,0,0,0,0,0,0,0.000367395,0.194755,0,0,0,0,0,0,0,0,0,3.86722e-05,0.0498352,0,0,0,0,0,0,0,4.10789e-05,0.0302803,0.000114439,0.161755,8.2151e-05,0,0,0,0,0,0,0.000205378,0.0464855,0.000204748,0.546165,0.00116805,0,0,0,0,0,0,0,0,1.93389e-05,0.0189891,0,0,0,0,0,0,0,0,0,1.93396e-05,0.0109867,0,0,0,0,0,0,0,0,0,0,0.000507304,0,0,0,0,0,0,0,0,0,0,0.0175004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00129289,0,0,0,0,0,0,0,0,0,2.10201e-05,0.0171864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217865,0,0,0,0,
0,0,0,0,0,0,0.0176405,0,0,0,0,0,0,0,0,0,0,0.150406,0.00264095,0,0,0,0,0,0,0,0,0,0.0502734,0,0,0,0,0,0,0,0,0.0063674,0,0.40225,0.00789223,0,0,0,0,0,0,0,0.0024595,0,0.0987811,0.00141365,0,0,0,0,0,0,0,0.000191872,0,0.168359,0.00283354,0,0,0,0,0,0,0.00424282,0.169737,0,0.0631312,0.00060741,0,0,0,0,0,0,0.00424323,0.189216,0,0.26944,0.00499201,0,0,0,0,0,0,0,0.00934828,0,0.156402,0.00282732,0,0,0,0,0,0,0,0,0,0.0301036,0.000201951,0,0,0,0,0,0,0.00953074,0.353634,0,0.0655804,0.00100975,0,0,0,0,0,0,0,0.0561765,0,0.0134895,0,0,0,0,0,0,0,0,0.000158553,0,0.193285,0.00343318,0,0,0,0,0,0,0,0,0,0.0275178,0,0,0,0,0,0,0,0.00403198,0.163853,0,0.237406,0.00396117,0,0,0,0,0,0,0.00295678,0.123057,0,0.553787,0.0125818,0,0,0,0,0,0,0,0,0,0.0470832,0.000807808,0,0,0,0,0,0,0,0,0,0.00789484,0,0,0,0,0,0,0,0,0,0,0.0139607,0,0,0,0,0,0,0,0,0,0,0.170723,0.00357051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000766027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00178485,0,0,0,0,
